prefix_id,topic,probe,layer,E_readout,A_readout,diff_E_minus_A
NNNF|travel|a|00,travel,P1,28,1.7615523234378443,2.1032838030976198,-0.34173147965977546
NNNF|travel|a|00,travel,P1,29,0.691082930596512,0.9538205271265042,-0.2627375965299922
NNNF|work|a|00,work,P1,11,1.269258508834651,1.6249043262184832,-0.35564581738383216
NNNF|work|a|00,work,P1,12,0.9556709013823778,1.3881492893691365,-0.43247838798675875
NNNF|work|a|00,work,P1,13,1.7714530767943568,1.891540146202869,-0.1200870694085121
NNNF|work|a|00,work,P1,14,2.1924285724177475,2.3438887614969173,-0.1514601890791698
NNNF|work|a|00,work,P1,15,1.5580300488736851,1.6682499527102004,-0.11021990383651525
NNNF|work|a|00,work,P1,16,1.8757315699268986,1.87589499104129,-0.0001634211143914932
NNNF|work|a|00,work,P1,17,1.8888019062180152,1.9009913698769207,-0.012189463658905497
NNNF|work|a|00,work,P1,18,0.8909558182524233,0.8540225585889653,0.03693325966345806
NNNF|work|a|00,work,P1,19,0.5702518873532985,0.5867698598992033,-0.016517972545904813
NNNF|work|a|00,work,P1,20,0.8281879029678535,1.0475924842999516,-0.21940458133209806
NNNF|work|a|00,work,P1,21,1.212469573073362,0.846110079948615,0.3663594931247469
NNNF|work|a|00,work,P1,22,2.7350517924641293,2.4205269170269874,0.3145248754371419
NNNF|work|a|00,work,P1,23,2.5195397013113405,2.309227201017963,0.21031250029337745
NNNF|work|a|00,work,P1,24,4.265217829992933,4.239739952516934,0.025477877475998945
NNNF|work|a|00,work,P1,25,4.533631376362711,4.575760202490615,-0.04212882612790381
NNNF|work|a|00,work,P1,26,4.20400789426544,4.380803502324155,-0.17679560805871475
NNNF|work|a|00,work,P1,27,4.325520412148591,5.126879888624688,-0.8013594764760974
NNNF|work|a|00,work,P1,28,3.70861127068917,4.195153413108068,-0.48654214241889804
NNNF|work|a|00,work,P1,29,2.5363919361856455,2.849116137067466,-0.3127242008818203
NNNF|work|b|00,work,P1,11,1.2283272555177716,1.6228459822691406,-0.394518726751369
NNNF|work|b|00,work,P1,12,0.7469708819640086,1.0662860213005683,-0.31931513933655964
NNNF|work|b|00,work,P1,13,1.340144567662564,1.482757903527903,-0.14261333586533897
NNNF|work|b|00,work,P1,14,1.3594770246266326,1.2976663036770222,0.061810720949610376
NNNF|work|b|00,work,P1,15,0.7358885177529887,0.9223654582515667,-0.186476940498578
NNNF|work|b|00,work,P1,16,1.23055607342545,1.4496227919090037,-0.21906671848355375
NNNF|work|b|00,work,P1,17,1.1683446841020877,1.4424519192818133,-0.2741072351797256
NNNF|work|b|00,work,P1,18,0.10915502874427055,0.23413049861387483,-0.12497546986960428
NNNF|work|b|00,work,P1,19,-0.38661050936387775,-0.06363331742799044,-0.3229771919358873
NNNF|work|b|00,work,P1,20,-0.47195188827648993,-0.0693390131878073,-0.4026128750886826
NNNF|work|b|00,work,P1,21,-0.16359167978158945,-0.4838873009917279,0.32029562121013844
NNNF|work|b|00,work,P1,22,1.8584127438525626,0.8591519759718549,0.9992607678807077
NNNF|work|b|00,work,P1,23,1.2648562297630352,0.7787356160990384,0.48612061366399684
NNNF|work|b|00,work,P1,24,3.195411227048061,2.818733090485765,0.37667813656229576
NNNF|work|b|00,work,P1,25,3.841064090148929,3.322359969314569,0.5187041208343599
NNNF|work|b|00,work,P1,26,3.18028136122832,2.7696710046389037,0.41061035658941636
NNNF|work|b|00,work,P1,27,3.4845952451515196,3.395135818261449,0.08945942689007058
NNNF|work|b|00,work,P1,28,3.0009952910604434,2.515137963661579,0.4858573273988642
NNNF|work|b|00,work,P1,29,2.098198729528271,1.3113154088631576,0.7868833206651136
NNNF|health|a|01,health,P1,11,1.5388711914275008,1.7274523305006744,-0.18858113907317353
NNNF|health|a|01,health,P1,12,0.9218699906919464,0.99069625811055,-0.06882626741860354
NNNF|health|a|01,health,P1,13,1.5936628019868055,1.672215071125633,-0.0785522691388274
NNNF|health|a|01,health,P1,14,1.4644899909146478,1.0953764280131435,0.3691135629015043
NNNF|health|a|01,health,P1,15,0.6890232750974937,0.7070880290679316,-0.01806475397043783
NNNF|health|a|01,health,P1,16,1.3275052545832988,1.4249778655037968,-0.09747261092049797
NNNF|health|a|01,health,P1,17,1.5032569006854457,1.6541008453890755,-0.15084394470362983
NNNF|health|a|01,health,P1,18,0.5395110729278629,0.609537795556114,-0.07002672262825105
NNNF|health|a|01,health,P1,19,-0.3038278216267667,-0.29642585307720326,-0.007401968549563431
NNNF|health|a|01,health,P1,20,-0.19872827950273494,0.04747431778866504,-0.24620259729139998
NNNF|health|a|01,health,P1,21,0.17060891181984877,-0.1674838989011987,0.33809281072104747
NNNF|health|a|01,health,P1,22,1.8991140053148188,1.2845730790478727,0.6145409262669461
NNNF|health|a|01,health,P1,23,1.3804117191532717,1.447449878184274,-0.0670381590310023
NNNF|health|a|01,health,P1,24,3.0115791925265607,3.364816791418437,-0.3532375988918761
NNNF|health|a|01,health,P1,25,3.5389716267808606,3.8818977331544113,-0.3429261063735507
NNNF|health|a|01,health,P1,26,2.84678119478267,3.5145847588935824,-0.6678035641109124
NNNF|health|a|01,health,P1,27,3.1354330426928745,3.7155272167724203,-0.5800941740795458
NNNF|health|a|01,health,P1,28,2.7639274503978633,2.941196072921954,-0.1772686225240907
NNNF|health|a|01,health,P1,29,2.2389025566942373,1.8485813619942089,0.39032119470002846
NNNF|health|b|01,health,P1,11,1.8197923198425583,1.5900217036363662,0.2297706162061921
NNNF|health|b|01,health,P1,12,1.2462563877532014,0.873227553380311,0.37302883437289036
NNNF|health|b|01,health,P1,13,1.631039952839401,1.6296151994228874,0.0014247534165137132
NNNF|health|b|01,health,P1,14,1.4701271134143914,1.1949156663627778,0.2752114470516136
NNNF|health|b|01,health,P1,15,0.7820153636078985,0.8405321643042636,-0.05851680069636511
NNNF|health|b|01,health,P1,16,1.3428303791550906,1.4393787772685631,-0.09654839811347249
NNNF|health|b|01,health,P1,17,1.5231563336395224,1.6254744695781562,-0.10231813593863381
NNNF|health|b|01,health,P1,18,0.4042129066731259,0.5380847673413678,-0.13387186066824186
NNNF|health|b|01,health,P1,19,-0.02839555755822215,0.18571137385845027,-0.21410693141667242
NNNF|health|b|01,health,P1,20,0.2759204266043377,0.6475689646291437,-0.371648538024806
NNNF|health|b|01,health,P1,21,0.39797079163564003,0.6388776862998842,-0.24090689466424414
NNNF|health|b|01,health,P1,22,2.3560004250983537,1.5875107214059794,0.7684897036923743
NNNF|health|b|01,health,P1,23,1.8050301016047574,1.706448311180941,0.09858179042381643
NNNF|health|b|01,health,P1,24,3.562757889159506,3.443871736934866,0.11888615222463983
NNNF|health|b|01,health,P1,25,4.081014523139841,3.5126478333678044,0.568366689772037
