prefix_id,topic,probe,layer,B_readout,C_readout,diff_B_minus_C
NNNF|health|b|00,health,P1,28,2.66110552969995,2.7190184962917088,-0.0579129665917586
NNNF|health|b|00,health,P1,29,1.150083527930723,0.844695305524435,0.30538822240628816
NNNF|tech_support|a|00,tech_support,P1,11,1.7560992932934052,1.7077460250633394,0.048353268230065805
NNNF|tech_support|a|00,tech_support,P1,12,1.5007104908585198,1.4671297950694373,0.033580695789082515
NNNF|tech_support|a|00,tech_support,P1,13,2.4270361385552035,2.50279049578673,-0.07575435723152646
NNNF|tech_support|a|00,tech_support,P1,14,1.9442508401416672,1.98331973445301,-0.03906889431134286
NNNF|tech_support|a|00,tech_support,P1,15,1.215908739158111,1.2130248860209871,0.002883853137123804
NNNF|tech_support|a|00,tech_support,P1,16,1.6345402891292504,1.802441666518979,-0.16790137738972866
NNNF|tech_support|a|00,tech_support,P1,17,1.5637057457710222,1.8143529221280728,-0.2506471763570506
NNNF|tech_support|a|00,tech_support,P1,18,0.2984147289550432,0.49175310781671044,-0.19333837886166727
NNNF|tech_support|a|00,tech_support,P1,19,0.20662561451437528,0.35173940384213165,-0.14511378932775637
NNNF|tech_support|a|00,tech_support,P1,20,0.5222489700312425,0.7530213976562711,-0.2307724276250286
NNNF|tech_support|a|00,tech_support,P1,21,0.1896409520304107,0.28908795212825794,-0.09944700009784724
NNNF|tech_support|a|00,tech_support,P1,22,1.8449667869178423,1.9674917441963438,-0.12252495727850143
NNNF|tech_support|a|00,tech_support,P1,23,1.9637399802711157,2.152711981554462,-0.18897200128334646
NNNF|tech_support|a|00,tech_support,P1,24,4.1058175410384,4.179713092177808,-0.07389555113940816
NNNF|tech_support|a|00,tech_support,P1,25,4.49181064670829,4.504893657135897,-0.013083010427607178
NNNF|tech_support|a|00,tech_support,P1,26,3.804234969121764,4.0839321961329595,-0.2796972270111957
NNNF|tech_support|a|00,tech_support,P1,27,4.3951369670916804,4.4135819526093,-0.018444985517619195
NNNF|tech_support|a|00,tech_support,P1,28,3.2303897420187546,3.3715425866421884,-0.1411528446234338
NNNF|tech_support|a|00,tech_support,P1,29,1.8117247589912318,1.8480295254238102,-0.036304766432578406
NNNF|tech_support|b|00,tech_support,P1,11,1.4931233631572822,1.6722237268361042,-0.17910036367882198
NNNF|tech_support|b|00,tech_support,P1,12,0.8058667989651627,0.8983465337683415,-0.09247973480317884
NNNF|tech_support|b|00,tech_support,P1,13,1.6001488737665572,1.809761193740976,-0.20961231997441887
NNNF|tech_support|b|00,tech_support,P1,14,1.1500247895782776,1.170442686775531,-0.02041789719725351
NNNF|tech_support|b|00,tech_support,P1,15,0.7632447960188428,0.7361206962011245,0.02712409981771824
NNNF|tech_support|b|00,tech_support,P1,16,1.4256883686026325,1.3631020482268743,0.06258632037575818
