dialogue_id,arm,topic,phrasing,replicate,n_tokens,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31
SSSF|travel|a|00,SSSF,travel,a,0,857,-2.70215922728141,-1.74468140139792,-3.8132515839549472,0.3857294899865632,0.6764591254248695,0.8041186534639302,1.230631830244503,0.23737341095429781,1.0477796235135883,0.8636224608958598,0.21035385287867533,-0.6093337511379221,-0.08495236934882247,-0.9522522067341321,-0.6590497077020103,-0.7975377388825599,-1.7082023823246062,-1.3662853547949112,-1.1148185281789655,-1.2555466221615745,-1.224891127903906,-0.6626297494846561,0.061650864379356504,0.40503635152200496,-0.23612177832073403,-0.30166094669456683,-0.2273064207254501,0.14824381556554303,-0.21897896267796857,0.4253343575549535,0.5520105502209659,2.641387191514681
SSSF|travel|a|01,SSSF,travel,a,1,867,-3.075053394428245,-1.8876700947351643,-4.109736589734533,0.07282126558147345,0.503831789514197,0.8759981704969306,1.1697636843079922,0.4197650659774581,1.1588985817183628,0.9819645362725239,0.15842165009878553,-0.7253091458131203,-0.212709240690971,-1.103950005928191,-0.6165632687109173,-0.8443892283123192,-1.8164758652503132,-1.6444915419595554,-1.3080630147746504,-1.457716327892013,-1.3759437361669857,-0.7955261977035971,0.05827548040559015,0.38050292948288744,-0.28047112113544853,-0.3673960101302949,-0.3471544292483435,0.046844858721114116,-0.40532771288403724,0.2691208259874557,0.3561550113507585,2.6054442713032944
SSSF|travel|a|02,SSSF,travel,a,2,877,-2.52457254619549,-1.3622010079110103,-4.1541049644842065,0.20366651374404116,0.5367786219642001,0.7781776734765673,1.1344593827783396,0.4200328693189388,1.058616650898779,0.9682471738970041,0.29091314338582314,-0.6936867901521414,-0.1610048396446148,-1.0691557598240533,-0.72561134595234,-0.8511834645382449,-1.8032084127546317,-1.4266004281698001,-1.090906301603692,-1.4053121761855065,-1.3136819925662835,-0.7023145209274436,0.20975095547643807,0.45159093400542777,-0.1781766681062531,-0.08452630206641039,-0.032340852272021915,0.3164145050550031,-0.14255888894801444,0.4371718975880334,0.47725096161576164,2.5304673482087385
SSSF|travel|a|03,SSSF,travel,a,3,876,-2.1503949093930554,-1.664424885774492,-3.8857870449331005,0.5488561849860197,0.8343567457803289,0.9121489711882509,1.3288942998764675,0.5389700890976236,1.210025032921581,1.1818494250148253,0.3447631599022014,-0.5162015805562212,-0.12889630642927793,-0.9446010128525941,-0.48606396754407294,-0.5361075473474949,-1.4757633947226103,-1.080966262933888,-0.6897486632511555,-1.0105628440006629,-0.8557258426169062,-0.32167602164441583,0.5293257368256908,0.6659296975556759,0.12700721176898006,0.0687878892284801,0.11247920419574714,0.5127942319991464,0.058916003770090986,0.695894121864029,0.8507932740061882,3.0015198569042236
SSSF|travel|a|04,SSSF,travel,a,4,877,-2.5384816478933563,-1.5147906217860194,-4.103925330052565,0.15132998492198438,0.615562886950083,0.7026753335561537,1.1387243013916881,0.3543734607657441,1.1176835211796403,0.9564661587279473,0.2656381159970657,-0.6662617904674238,-0.1732366996565979,-1.0702002801512251,-0.6520014118535629,-0.8136126797672876,-1.6328554937335238,-1.2680778739115608,-0.8933065555228651,-1.250760752619491,-1.1794534203821385,-0.5014695114522975,0.31971527129285277,0.5513939180791267,-0.008342832555117835,0.008011572527265323,0.12205314343592903,0.5290094013169898,0.09493430960529248,0.7024581238033085,0.762191035497942,3.0045683805437506
SSSF|travel|a|05,SSSF,travel,a,5,877,-2.868498540796524,-1.4329017638983617,-3.9263287370947286,0.47098736000481645,0.7304624653323619,0.8537322263261005,1.1933108717452656,0.3320360288242442,1.1105088029580246,0.9471217032776718,0.20379719666780186,-0.672112064261626,-0.270501420738511,-1.1660726606723517,-0.7289898741577024,-0.8169579188691524,-1.5788709862432713,-1.222076129763184,-1.0771849345408788,-1.2180602970470356,-1.2206520423313685,-0.5349349345714882,0.4739945374302746,0.6731438242543262,0.04098942838768915,-0.023012059489401007,0.005175058140735252,0.42453623836501114,-0.05427534316301641,0.5252779763915528,0.6502847501631699,2.8664629959259376
SSSF|travel|a|06,SSSF,travel,a,6,862,-3.705480330421509,-1.6829908687690005,-4.021068065927527,0.10311611266619597,0.4745437045415988,0.6881970086356997,1.1972123431316977,0.3493810694771122,1.2054565923629423,1.0760741532254834,0.2806200607669631,-0.565319231784092,-0.02801650430951625,-0.9119420094774703,-0.5317564260304141,-0.6800981036624314,-1.676532878610713,-1.2690962927486888,-0.9536438223889411,-1.0740307848578052,-1.059823765767208,-0.4850706622077905,0.4322865289167795,0.6117395174823788,0.02215703834916022,-0.07811194289334662,-0.057683334368022886,0.3672116971553384,-0.10925373144342054,0.5402118533210378,0.6495950782836518,2.8933384438520986
SSSF|travel|a|07,SSSF,travel,a,7,877,-2.9657725005335673,-1.537960511246953,-4.073929650415636,0.15114522924406384,0.486629426343302,0.682871489990529,1.0292518948519436,0.3317394202179801,1.0452778150969775,0.979874129359096,0.24818690316149516,-0.6814951967874986,-0.08746418008249711,-0.9736472975427021,-0.7097125364241655,-0.9093915608626183,-1.7369815710562237,-1.3997668331925202,-1.0978137012084144,-1.2231878370273495,-1.2647411492693859,-0.6540346110846939,0.2365917878856119,0.5746512921412631,-0.004732344800743444,-0.09118632674826924,-0.021298050864562733,0.415797013613958,0.0071443974049660835,0.6036339109996925,0.7505219027130875,2.9959193805716855
SSSF|travel|a|08,SSSF,travel,a,8,877,-3.588037048475763,-1.3549099987876332,-4.085234334562807,0.29227250345598715,0.7251349366524393,0.9658675405911668,1.2750359200258612,0.37721988726188715,1.1015458050845317,0.9630782898888202,0.2247668731591288,-0.6471145173626798,-0.22268038991490707,-1.1324833956512568,-0.6695706267644969,-0.7478999628842201,-1.6671105960609374,-1.4239822685397974,-1.2472589131213834,-1.5947712793175313,-1.4578693955735047,-0.7677493647684371,0.1573858727976922,0.3818821928043528,-0.20043928846523734,-0.2476937824350473,-0.20279737482963264,0.19246221348328532,-0.2958267635461554,0.3004730170804302,0.35758766815233844,2.4859084101302096
SSSF|travel|a|09,SSSF,travel,a,9,877,-3.321363475024533,-2.0562018695249207,-4.217160233888031,-0.006614711974695819,0.37675874901633866,0.6120798082476612,1.0993362989589741,0.31034348521753485,1.0274979012888161,0.8170224084894756,0.08874924288936152,-0.7333847048008121,-0.25656540066944866,-1.252805742218881,-0.670628755266852,-0.6619728159027022,-1.56740169051953,-1.3052474963431975,-1.0468176471265407,-1.1199608848485443,-0.9396418663740984,-0.3580382484161107,0.4412899154359484,0.7293816964234197,0.11004679814571741,0.008439686543021643,0.10786591712290718,0.47214761927239723,-0.008310427614136253,0.5719975171735111,0.7247985408152263,3.0595004504724845
SSSF|travel|a|10,SSSF,travel,a,10,877,-3.3291407246370848,-1.3257470905829956,-3.89446500963234,0.3433387101745957,0.7568461406963009,0.7825895364202644,1.1991725216246614,0.3211971093264063,0.952660728179322,0.705993248509075,0.11141637819276794,-0.7486186484478307,-0.09070588560561282,-1.1370240874756283,-0.7089725638362354,-0.8008039021272938,-1.7091923522838215,-1.3386304478320217,-1.071426410611133,-1.3075964363617087,-1.3090569571202548,-0.6851131020730251,0.3355724172233042,0.5750001814372937,-0.005612766820738997,-0.021134864886739782,0.01009586671151231,0.40491734613407987,-0.022944061950425143,0.5666019643552495,0.6978135796644516,2.925066429711418
